S01: 5227,-1965,-7384,-2428,326,-282,49,73,131.
S01: 13385,-5387,-17752,-736,-968,-919,57,65,155.
S01: 5085,-805,-13069,-1368,-28,-572,-31,121,125.
S01: 11704,-3265,-17357,-131,-783,-207,-7,73,141.
S01: 5678,-1356,-10808,-770,-77,16,-7,49,135.
S01: 13139,-3834,-22706,-178,-652,-139,-15,49,125.
S01: 5634,-1331,-10724,-519,633,666,17,17,145.
S01: 4826,-545,-14742,-441,-451,-240,25,-15,135.
S01: 9562,207,-13484,-214,494,621,25,-7,141.
S01: 7192,-1557,-16096,112,-341,-290,-31,-23,143.
S01: 13207,-1783,-16275,918,147,989,1,-23,167.
S01: 9797,-4093,-22231,1149,-373,772,-23,-15,157.
S01: 12414,-1747,-17038,1383,730,2114,25,-15,139.
S01: -10032,-2924,-11857,1702,708,2450,1,17,147.
S01: 2996,-12423,-16282,1879,-346,756,57,33,151.
