0146,2,-16,-2,-1071,-287,41.
S01: 9327,10216,-9819,-1,-15,-4,-1071,-247,25.
S01: 9321,10484,-10067,-3,-19,3,-1031,-271,11.
S01: 9342,10276,-9840,8,-17,1,-1063,-303,17.
S01: 9247,10221,-9963,8,-18,-1,-1087,-279,41.
S01: 9301,10274,-9870,5,-4,3,-1079,-303,41.
S01: 9193,10313,-9913,7,-24,4,-1023,-287,15.
S01: 9372,10280,-9982,-3,-11,1,-1039,-271,-5.
S01: 9322,10202,-9852,5,-11,-8,-1071,-303,15.
S01: 9245,10356,-9941,1,-14,7,-1023,-295,13.
S01: 9325,10299,-9822,2,-12,6,-1047,-295,33.
S01: 9224,10453,-9829,6,-11,1,-1047,-303,39.
S01: 9272,10288,-9947,-3,-5,3,-1071,-295,-3.
S01: 9285,10439,-9986,-1,-9,4,-1071,-295,33.
S01: 9308,10328,-9833,2,-14,4,-1031,-303,31.
S01: 9341,10231,-9894,0,-13,-1,-1039,-271,-9.
S01: 9302,10355,-10003,-2,-7,-2,-1031,-287,3.
S01: 9387,10235,-9881,3,-13,7,-1063,-303,17.
S01: 9163,10302,-9882,0,-17,-2,-1047,-279,11.
S01: 9306,10382,-9910,-2,-5,5,-1071,-303,17.
S01: 9187,10332,-9992,8,-7,5,-1039,-287,31.
S01: 9296,10308,-9762,-5,-7,3,-1031,-311,23.
S01: 9249,10397,-9951,7,-13,0,-1071,-295,35.
S01: 9300,10337,-9924,3,-8,0,-1071,-263,27.
S01: 9264,10248,-9788,2,-14,-1,-1039,-295,25.
S01: 9296,10326,-9911,0,-6,-3,-1023,-271,31.
S01: 9315,10306,-9803,6,-19,6,-1047,-327,33.
S01: 9172,10394,-9929,1,-31,16,-1039,-271,29.
S01: 9099,10332,-9743,16,-34,14,-1055,-255,37.
S01: 9201,10247,-9876,6,-32,10,-1031,-295,7.
S01: 9250,10347,-9975,8,-30,3,-1015,-303,21.
S01: 9282,10353,-9929,1,-39,4,-1047,-279,23.
S01: 9225,10419,-9777,12,-41,11,-1039,-271,13.
S01: 9097,10338,-9800,5,-24,9,-1023,-279,23.
S01: 9238,10319,-9768,9,-38,0,-1039,-287,-3.
S01: 9239,10331,-9759,-2,-32,11,-1047,-327,21.
S01: 9153,10263,-9884,6,-33,10,-999,-271,9.
S01: 9275,10335,-10058,8,0,4,-1047,-327,17.
S01: 9261,10350,-9979,-3,4,2,-1031,-271,25.
S01: 9171,10386,-9762,0,-25,6,-1015,-319,35.
S01: 9279,10318,-9962,1,2,4,-1095,-263,29.
S01: 9268,10201,-10040,3,-11,0,-1055,-303,7.
S01: 9181,10382,-10107,0,-15,5,-1055,-279,23.
S01: 9108,10357,-9964,-7,-2,6,-1031,-287,15.
S01: 9242,10347,-9896,7,-19,-5,-1031,-319,15.
S01: 9335,10362,-9980,10,-8,-3,-1007,-279,11.
S01: 9183,10423,-9757,4,-11,-2,-1047,-303,25.
S01: 9193,10344,-9985,2,-13,2,-991,-311,31.
S01: 9248,10278,-9956,-9,-7,5,-1063,-295,29.
S01: 9223,10319,-9948,-1,-13,6,-1031,-319,35.
S01: 9277,10274,-9832,14,-3,9,-1031,-311,27.
S01: 9375,10405,-9911,4,-17,8,-1071,-279,21.
S01: 9307,10284,-9734,-2,-8,6,-1079,-271,17.
S01: 9296,10289,-9912,4,-7,1,-1055,-287,17.
S01: 9304,10344,-9845,6,-2,2,-1023,-327,25.
S01: 9173,10411,-10008,-2,-5,4,-1087,-279,17.
S01: 9266,10276,-9856,0,-5,-8,-1055,-303,23.
S01: 9141,10368,-9961,10,-7,3,-1039,-255,19.
S01: 9380,10514,-9974,-3,-7,0,-1087,-303,17.
S01: 9202,10260,-9945,7,-2,-1,-1023,-271,15.
S01: 9128,10282,-9946,1,-2,-11,-1071,-279,35.
S01: 9278,10408,-9881,-1,-7,4,-1095,-287,19.
S01: 9235,10226,-9810,-2,-12,0,-1023,-287,1.
S01: 9252,10284,-9944,-3,-15,8,-1111,-319,17.
S01: 9369,10342,-9844,9,-8,1,-1095,-279,19.
S01: 9256,10405,-9967,7,-5,5,-1047,-287,7.
S01: 9209,10378,-9939,12,-1,11,-1055,-319,23.
S01: 9421,10275,-9919,2,-4,4,-1055,-319,7.
S01: 9247,10262,-9766,1,-18,4,-967,-311,25.
S01: 9144,10269,-9864,3,-16,3,-1031,-311,17.
S01: 9250,10224,-9992,8,-6,0,-1015,-295,39.
S01: 9358,10276,-9994,-2,-10,0,-1071,-287,21.
S01: 9252,10309,-9913,5,-5,1,-975,-263,-3.
S01: 9350,10327,-10020,1,-2,1,-1039,-311,17.
S01: 9272,10337,-9964,9,-6,6,-1023,-287,33.
S01: 9235,10391,-10031,7,-9,0,-1055,-303,31.
S01: 9174,10318,-9909,3,-5,3,-1007,-295,13.
S01: 9247,10450,-10079,-1,-4,2,-1039,-311,49.
S01: 9253,10344,-9955,5,0,6,-1055,-303,27.
S01: 9270,10350,-9976,3,-10,4,-1031,-271,33.
S01: 9268,10331,-9935,3,-4,2,-1023,-335,-1.
S01: 9297,10250,-9856,3,-12,-10,-1071,-335,39.
S01: 9351,10331,-9876,4,-2,-2,-1087,-287,29.
S01: 9222,10286,-9802,7,-2,0,-1063,-295,23.
S01: 9266,10333,-10047,0,-1,3,-1087,-263,37.
S01: 9201,10404,-9979,5,-3,-4,-1007,-303,13.
S01: 9316,10308,-9925,-1,-2,2,-1015,-311,29.
S01: 9336,10319,-9942,0,-12,2,-999,-295,5.
S01: 9216,10348,-10010,2,-4,-4,-991,-287,3.
S01: 9328,10223,-9970,0,-5,1,-1063,-287,23.
S01: 9060,10308,-10121,0,1,-7,-1079,-319,25.
S01: 9189,10334,-9928,-1,1,-2,-1055,-295,41.
S01: 9212,10293,-9876,0,2,-5,-1023,-295,23.
S01: 9119,10352,-9927,-7,3,-5,-1055,-279,9.
S01: 9292,10264,-9841,4,15,2,-1055,-303,23.
S01: 9451,10360,-9876,-2,2,-3,-1047,-319,35.
S01: 9322,10338,-9758,2,3,-7,-1055,-279,25.
S01: 9371,10344,-9979,0,2,0,-1031,-279,15.
S01: 9337,10253,-9793,-1,2,-3,-1055,-279,33.
S01: 9202,10353,-9792,-4,-4,0,-1071,-311,-3.
S01: 9201,10342,-10005,5,4,3,-1095,-319,3.
S01: 9188,10408,-9908,6,0,-5,-1015,-311,13.
S01: 9206,10321,-9759,0,1,0,-1079,-279,45.
S01: 9177,10304,-9887,0,-13,6,-1039,-279,33.
S01: 9210,10381,-9612,8,-16,3,-1055,-327,23.
S01: 9215,10270,-9719,3,-10,3,-1023,-295,45.
S01: 9246,10378,-9891,0,-3,1,-1063,-287,27.
S01: 9162,10420,-9878,-3,-6,-2,-1063,-255,19.
S01: 9260,10322,-9796,1,-10,0,-1023,-271,19.
S01: 9136,10395,-9653,-7,1,3,-1063,-303,39.
S01: 9402,10329,-9785,8,-16,4,-1031,-239,9.
S01: 9346,10328,-9797,-3,0,-8,-1063,-287,27.
S01: 9346,10375,-9962,6,4,-3,-1055,-327,25.
S01: 9349,10259,-9852,4,3,0,-1063,-279,21.
S01: 9361,10345,-9976,4,-4,2,-1031,-263,37.
S01: 9317,10325,-9879,3,-15,-4,-1047,-319,-5.
S01: 9169,10284,-9871,0,-13,-1,-1055,-287,7.
S01: 9118,10369,-9745,1,-6,2,-1023,-271,21.
S01: 9312,10166,-9839,-4,-5,-2,-1047,-295,21.
S01: 9395,10210,-10175,-5,-5,2,-1031,-271,25.
